Object_ID	x-center	y-center	aperture_radius	mag_F336W	mag_F555W	color
1038	733.32	332.36	5.0	18.749	20.485	-1.736
1039	179.50	334.00	5.0	18.294	19.264	-0.970
1040	350.23	333.13	5.0	18.849	20.162	-1.312
1041	114.89	334.75	5.0	18.614	19.986	-1.372
1042	162.75	334.00	5.0	18.715	19.991	-1.276
1043	531.75	334.00	5.0	19.252	20.804	-1.551
1044	641.25	334.50	5.0	19.048	19.754	-0.707
1045	706.31	334.44	5.0	18.758	20.015	-1.257
1046	767.17	334.19	5.0	18.777	20.023	-1.245
1047	295.13	335.76	5.0	18.024	19.253	-1.229
1048	448.25	333.50	5.0	18.838	19.716	-0.878
1049	496.04	335.95	5.0	18.369	19.927	-1.558
1050	602.75	334.50	5.0	20.578	20.830	-0.253
1051	685.83	334.67	5.0	18.390	20.142	-1.752
1052	721.79	335.11	5.0	18.881	20.420	-1.539
1053	252.08	336.81	5.0	17.837	19.478	-1.641
1054	273.52	337.82	5.0	17.924	19.353	-1.428
1055	314.83	336.58	5.0	18.034	17.950	0.085
1056	501.92	336.08	5.0	18.831	20.308	-1.477
1057	143.75	336.50	5.0	20.050	21.196	-1.146
1058	301.15	337.50	5.0	18.053	19.446	-1.392
1059	365.70	337.60	5.0	19.891	21.288	-1.397
1060	420.75	336.50	5.0	20.629	24.787	-4.158
1061	736.69	339.21	5.0	16.969	18.035	-1.066
1062	176.67	338.33	5.0	18.336	19.649	-1.313
1063	256.56	338.44	5.0	17.995	18.823	-0.828
1064	266.58	338.83	5.0	18.599	20.362	-1.763
1065	280.50	337.50	5.0	20.207	22.013	-1.806
1066	553.61	338.50	5.0	19.012	20.289	-1.277
1067	686.50	337.50	5.0	19.023	20.383	-1.360
1068	351.50	342.28	5.0	16.058	16.139	-0.081
1069	408.41	340.06	5.0	18.096	18.966	-0.869
1070	716.25	339.75	5.0	18.421	20.045	-1.624
1071	246.18	340.67	5.0	17.768	18.780	-1.012
1072	290.37	340.89	5.0	17.681	19.089	-1.409
1073	441.90	340.30	5.0	18.763	20.370	-1.607
1074	478.76	342.66	5.0	15.989	16.930	-0.941
1075	505.75	339.50	5.0	19.199	20.186	-0.987
1076	251.75	338.75	5.0	17.775	19.177	-1.401
1077	298.72	342.43	5.0	17.681	19.086	-1.405
1078	301.08	339.17	5.0	17.532	19.116	-1.585
1079	591.74	341.19	5.0	18.339	19.909	-1.570
1080	177.50	342.89	5.0	18.507	20.030	-1.523
1081	241.81	343.08	5.0	18.074	19.365	-1.290
1082	316.89	342.42	5.0	18.995	20.348	-1.353
1083	416.15	342.30	5.0	19.121	20.508	-1.387
1084	532.50	343.30	5.0	18.559	20.517	-1.958
1085	603.58	342.83	5.0	19.201	20.729	-1.528
1086	150.25	343.50	5.0	20.286	21.365	-1.079
1087	572.64	344.50	5.0	18.420	19.985	-1.566
1088	589.60	343.95	5.0	17.589	19.014	-1.425
1089	743.64	347.73	5.0	17.086	18.014	-0.928
1090	431.20	347.42	5.0	16.667	17.320	-0.653
1091	457.42	345.42	5.0	19.083	20.361	-1.277
1092	699.83	344.67	5.0	19.050	20.656	-1.606
1093	129.25	347.25	5.0	18.950	20.239	-1.290
1094	179.83	347.58	5.0	19.059	20.028	-0.969
1095	200.33	347.19	5.0	18.966	20.277	-1.311
1096	305.33	346.92	5.0	19.224	20.074	-0.851
1097	484.00	347.25	5.0	18.894	19.134	-0.240
1098	569.50	347.38	5.0	18.529	20.090	-1.560
1099	590.39	347.79	5.0	17.664	18.717	-1.054
1100	633.83	346.67	5.0	18.541	20.484	-1.943
1101	650.00	346.50	5.0	20.582	23.532	-2.951
1102	788.88	347.06	5.0	18.496	19.613	-1.117
1103	248.50	347.50	5.0	20.341	21.373	-1.032
1104	376.17	348.17	5.0	18.919	20.437	-1.518
1105	442.25	347.50	5.0	18.834	20.867	-2.034
1106	468.00	347.50	5.0	20.101	21.510	-1.409
1107	664.75	348.85	5.0	18.504	20.018	-1.514
1108	694.12	350.49	5.0	17.602	19.120	-1.518
1109	66.25	348.50	5.0	19.196	21.087	-1.890
1110	190.50	349.11	5.0	18.830	20.073	-1.244
1111	254.75	349.89	5.0	18.727	20.027	-1.300
1112	365.02	350.52	5.0	18.296	19.820	-1.524
1113	383.90	349.25	5.0	17.909	19.052	-1.144
1114	629.17	350.62	5.0	18.055	19.461	-1.406
1115	438.67	350.08	5.0	19.288	20.234	-0.947
1116	621.62	351.57	5.0	17.093	18.544	-1.452
1117	710.83	349.67	5.0	19.314	20.914	-1.600
1118	235.25	351.25	5.0	18.952	20.352	-1.400
1119	424.34	352.59	5.0	16.689	17.585	-0.897
1120	533.64	352.41	5.0	18.201	19.704	-1.503
1121	561.77	352.32	5.0	18.039	19.170	-1.131
1122	81.33	351.92	5.0	19.982	20.926	-0.944
1123	354.65	353.31	5.0	17.632	19.003	-1.371
1124	588.44	354.70	5.0	16.584	17.306	-0.723
1125	771.27	352.51	5.0	17.843	19.334	-1.491
1126	162.50	354.67	5.0	18.235	19.643	-1.408
1127	441.50	352.50	5.0	18.397	20.417	-2.020
1128	511.26	353.70	5.0	18.465	19.911	-1.446
1129	574.33	354.08	5.0	18.820	20.383	-1.563
1130	598.67	353.33	5.0	19.288	21.536	-2.248
1131	643.02	353.55	5.0	18.864	20.379	-1.515
1132	790.09	353.95	5.0	17.996	19.016	-1.020
1133	94.36	357.60	5.0	15.450	16.754	-1.305
1134	136.12	355.00	5.0	18.497	19.918	-1.421
1135	186.50	353.50	5.0	20.555	21.072	-0.518
1136	382.73	354.27	5.0	18.328	19.084	-0.756
1137	449.60	353.70	5.0	18.358	20.010	-1.653
1138	681.48	354.67	5.0	18.643	20.114	-1.471
1139	709.75	353.50	5.0	18.928	20.090	-1.163
1140	113.90	356.05	5.0	18.375	19.765	-1.391
1141	210.75	354.50	5.0	19.706	21.967	-2.261
1142	445.85	355.21	5.0	18.198	19.786	-1.588
1143	543.00	356.00	5.0	19.036	20.664	-1.627
1144	579.53	356.87	5.0	18.147	19.814	-1.667
1145	744.92	356.67	5.0	18.716	19.896	-1.181
1146	336.75	357.00	5.0	19.942	20.932	-0.989
1147	619.67	357.33	5.0	20.323	20.104	0.219
1148	658.56	357.98	5.0	18.138	19.195	-1.057
1149	710.17	355.33	5.0	19.245	20.213	-0.968
1150	171.81	358.19	5.0	18.626	19.842	-1.216
1151	312.95	358.60	5.0	18.666	20.398	-1.732
1152	490.75	357.50	5.0	20.454	21.088	-0.633
1153	554.64	358.50	5.0	19.317	21.121	-1.804
1154	561.00	358.50	5.0	19.994	20.215	-0.221
1155	773.67	358.33	5.0	18.972	19.831	-0.859
1156	330.24	359.34	5.0	18.560	19.811	-1.251
1157	770.40	359.05	5.0	18.691	19.853	-1.162
1158	85.22	360.25	5.0	18.695	19.973	-1.278
1159	198.28	361.46	5.0	17.894	19.235	-1.341
1160	451.10	360.60	5.0	18.322	19.830	-1.508
1161	535.75	360.25	5.0	19.529	21.409	-1.880
1162	560.50	359.75	5.0	20.276	21.107	-0.831
1163	582.66	360.64	5.0	18.375	19.619	-1.244
1165	715.42	359.67	5.0	19.964	20.715	-0.751
1166	551.41	364.96	5.0	16.857	17.764	-0.907
1167	313.50	362.25	5.0	18.630	19.984	-1.354
1168	590.25	362.64	5.0	20.060	21.284	-1.224
1169	303.91	364.27	5.0	17.847	18.873	-1.026
1170	627.79	367.24	5.0	15.525	16.218	-0.693
1171	680.83	362.67	5.0	19.355	21.179	-1.824
1172	142.75	364.50	5.0	20.096	21.398	-1.302
1173	403.58	365.83	5.0	18.665	20.120	-1.455
1174	460.67	364.67	5.0	19.441	20.805	-1.365
1175	282.96	366.89	5.0	17.864	19.421	-1.557
1176	288.40	366.27	5.0	18.351	19.480	-1.129
1177	314.00	364.00	5.0	19.242	20.285	-1.044
1178	450.17	366.73	5.0	17.825	19.214	-1.389
1179	567.92	366.33	5.0	18.874	20.202	-1.329
1180	610.19	366.67	5.0	19.021	20.944	-1.923
1181	668.83	365.67	5.0	20.178	21.496	-1.318
1182	124.90	367.62	5.0	18.610	19.444	-0.833
1183	560.80	367.90	5.0	18.087	19.792	-1.705
1184	584.10	372.27	5.0	16.384	16.836	-0.452
1185	648.22	368.14	5.0	19.080	20.483	-1.403
1186	660.08	367.50	5.0	18.679	20.211	-1.532
1187	524.67	367.67	5.0	19.485	21.068	-1.583
1188	592.94	369.08	5.0	19.562	22.388	-2.826
1189	681.50	367.50	5.0	19.959	21.123	-1.164
1190	76.81	369.44	5.0	19.040	20.281	-1.241
1191	296.75	368.50	5.0	20.541	21.272	-0.731
1192	381.05	369.40	5.0	18.657	19.660	-1.002
1193	456.08	371.36	5.0	16.453	17.043	-0.590
1194	699.19	369.81	5.0	18.503	19.942	-1.438
1195	91.39	375.86	5.0	16.313	17.218	-0.906
1196	178.77	370.13	5.0	18.765	20.225	-1.459
1197	531.89	370.50	5.0	18.551	20.365	-1.814
1198	692.19	371.00	5.0	18.531	20.161	-1.630
1199	230.67	371.33	5.0	19.494	20.589	-1.095
1200	250.25	371.00	5.0	18.981	20.337	-1.356
1201	368.50	371.89	5.0	18.494	19.847	-1.353
1202	414.27	371.73	5.0	19.054	20.291	-1.237
1203	613.17	371.50	5.0	19.744	20.575	-0.831
1204	387.73	372.60	5.0	18.643	19.931	-1.287
1205	404.60	372.62	5.0	17.780	18.975	-1.195
1206	564.08	372.56	5.0	18.442	19.936	-1.494
1207	436.50	372.50	5.0	20.265	21.521	-1.257
1208	659.01	378.06	5.0	15.475	16.530	-1.055
1209	176.75	373.50	5.0	18.913	20.090	-1.178
1210	751.25	374.00	5.0	18.897	20.290	-1.394
1211	101.75	374.75	5.0	24.071	22.498	1.573
1212	159.50	375.50	5.0	19.377	20.682	-1.305
1213	192.82	375.11	5.0	18.370	20.137	-1.767
1214	197.74	375.19	5.0	18.337	19.722	-1.385
1215	475.91	376.79	5.0	17.586	19.101	-1.515
1216	531.10	376.35	5.0	18.104	19.236	-1.133
1217	647.29	376.12	5.0	18.185	19.323	-1.138
1218	740.06	376.01	5.0	17.726	18.851	-1.125
1219	125.50	376.25	5.0	20.278	21.276	-0.998
1220	171.96	377.36	5.0	18.966	20.282	-1.316
1221	345.67	376.81	5.0	18.348	19.838	-1.490
1222	731.95	376.85	5.0	18.307	19.771	-1.464
1223	113.50	376.75	5.0	19.278	20.762	-1.484
1224	578.39	376.75	5.0	18.106	18.789	-0.684
1225	155.67	378.33	5.0	18.994	20.415	-1.421
1226	227.73	378.27	5.0	18.704	20.223	-1.519
1227	240.75	377.50	5.0	20.419	21.660	-1.241
1228	459.75	377.50	5.0	18.592	18.812	-0.220
1229	526.80	378.70	5.0	18.232	19.693	-1.461
1230	587.25	378.25	5.0	17.798	17.356	0.442
1231	76.25	378.75	5.0	19.596	21.242	-1.646
1232	652.40	379.60	5.0	18.124	19.294	-1.170
1233	374.75	379.50	5.0	20.297	21.381	-1.084
1234	397.27	380.73	5.0	18.583	20.173	-1.590
1235	455.25	380.00	5.0	18.592	19.883	-1.291
1236	496.82	382.46	5.0	17.006	18.009	-1.003
1237	287.50	381.89	5.0	18.721	20.572	-1.850
1238	346.25	380.50	5.0	18.575	19.738	-1.163
1239	584.84	381.73	5.0	18.024	18.879	-0.856
1240	715.75	382.25	5.0	19.104	20.257	-1.154
1241	69.33	383.08	5.0	19.552	20.705	-1.153
1242	135.75	383.00	5.0	19.142	20.651	-1.509
1243	369.50	383.38	5.0	19.723	21.283	-1.561
1244	522.83	382.67	5.0	18.856	20.397	-1.541
1245	769.68	383.65	5.0	18.291	19.638	-1.347
1246	509.04	384.76	5.0	18.700	19.760	-1.060
1247	643.19	384.81	5.0	18.442	20.249	-1.807
1248	709.12	385.61	5.0	17.144	18.144	-1.000
1249	153.26	386.63	5.0	17.741	19.050	-1.309
1250	521.75	384.50	5.0	19.131	20.695	-1.564
1251	633.56	385.19	5.0	19.262	20.255	-0.993
1252	135.50	384.25	5.0	18.628	20.124	-1.496
1253	214.50	385.75	5.0	20.296	21.025	-0.729
1254	797.75	386.50	5.0	18.791	20.858	-2.067
1255	100.65	388.13	5.0	17.562	18.382	-0.820
1256	239.75	387.17	5.0	19.409	20.552	-1.144
1257	254.75	387.89	5.0	18.638	20.130	-1.492
1258	284.45	388.93	5.0	17.562	19.086	-1.523
1259	290.07	387.82	5.0	18.139	18.961	-0.821
1260	132.73	388.27	5.0	18.478	19.801	-1.323
1261	364.19	388.56	5.0	18.808	20.154	-1.346
1262	329.19	389.19	5.0	18.678	20.087	-1.409
1263	420.67	389.33	5.0	20.020	20.870	-0.850
1264	548.49	393.96	5.0	16.041	16.591	-0.550
1265	644.16	389.38	5.0	18.252	19.545	-1.294
1266	666.67	389.33	5.0	19.702	22.019	-2.317
1267	269.80	391.35	5.0	17.788	19.547	-1.759
1268	312.50	390.25	5.0	20.208	20.795	-0.587
1269	374.33	390.33	5.0	18.640	20.262	-1.621
1270	399.46	390.67	5.0	17.956	19.598	-1.642
1271	775.17	390.42	5.0	18.382	19.836	-1.454
1272	184.50	391.38	5.0	19.247	20.615	-1.368
1273	307.00	390.75	5.0	19.592	20.947	-1.355
1274	384.08	391.25	5.0	19.180	20.615	-1.436
1275	442.30	393.79	5.0	15.579	17.206	-1.627
1276	739.75	391.25	5.0	19.781	21.398	-1.617
1277	73.35	393.10	5.0	19.255	20.475	-1.220
1278	370.50	392.25	5.0	17.934	19.664	-1.730
1279	580.75	391.50	5.0	23.464	23.271	0.193
1280	52.56	393.29	5.0	18.391	19.682	-1.291
1281	531.42	393.96	5.0	18.363	20.072	-1.709
1282	687.94	393.56	5.0	18.699	19.657	-0.958
1283	128.13	394.77	5.0	18.729	20.271	-1.543
1284	343.67	394.33	5.0	20.076	21.429	-1.353
1285	712.36	394.34	5.0	18.335	19.716	-1.382
1286	124.75	394.50	5.0	18.719	20.437	-1.718
1287	322.25	395.00	5.0	19.452	20.702	-1.251
1288	498.67	395.44	5.0	18.344	19.550	-1.206
1289	572.40	395.60	5.0	18.504	20.069	-1.565
1290	612.25	396.00	5.0	19.142	19.797	-0.655
1291	639.75	395.25	5.0	19.079	23.972	-4.893
1292	773.12	395.38	5.0	18.160	19.146	-0.986
1293	779.40	395.52	5.0	18.373	19.287	-0.914
1294	273.75	395.75	5.0	18.572	19.923	-1.351
1295	288.12	396.06	5.0	18.601	19.849	-1.247
1296	350.00	396.50	5.0	19.189	20.659	-1.470
1297	371.25	397.00	5.0	18.122	19.406	-1.284
1298	399.74	396.61	5.0	17.898	18.864	-0.966
1299	584.75	396.25	5.0	19.453	21.471	-2.018
1300	658.68	399.17	5.0	16.201	16.896	-0.695
1301	116.75	396.50	5.0	19.644	20.763	-1.119
1302	118.25	396.50	5.0	19.794	20.840	-1.047
1303	395.25	397.11	5.0	17.949	19.288	-1.339
1304	78.75	397.50	5.0	20.522	21.270	-0.748
1305	133.05	399.85	5.0	19.100	20.348	-1.249
1306	232.75	398.50	5.0	19.398	20.595	-1.196
1307	434.89	399.50	5.0	18.382	20.075	-1.693
1308	436.75	399.25	5.0	18.310	19.833	-1.523
1309	723.58	399.89	5.0	17.693	19.348	-1.656
1310	737.55	400.71	5.0	17.784	18.906	-1.122
1311	239.50	400.23	5.0	18.614	19.901	-1.287
1312	369.75	399.75	5.0	18.197	19.520	-1.324
1313	639.65	403.05	5.0	15.915	16.950	-1.035
1314	498.83	400.67	5.0	19.234	19.850	-0.616
1315	646.67	401.33	5.0	20.902	21.163	-0.261
1316	788.75	400.75	5.0	19.704	20.808	-1.104
1317	194.75	401.50	5.0	20.041	21.376	-1.336
1318	338.75	402.00	5.0	19.611	20.867	-1.256
1319	532.68	402.98	5.0	18.327	19.809	-1.482
1320	578.87	403.25	5.0	18.230	19.753	-1.523
1321	615.60	401.70	5.0	19.083	20.545	-1.461
1322	747.75	402.00	5.0	18.907	20.541	-1.634
1323	310.60	403.30	5.0	19.425	20.692	-1.267
1324	471.75	402.50	5.0	19.494	20.801	-1.307
1325	554.17	403.42	5.0	19.084	20.414	-1.330
1326	150.19	404.81	5.0	18.465	19.583	-1.118
1327	211.19	404.67	5.0	18.900	20.257	-1.357
1328	268.81	404.67	5.0	18.825	20.154	-1.329
1329	278.50	403.75	5.0	20.062	21.717	-1.655
1330	356.50	405.05	5.0	18.637	19.991	-1.355
1331	448.50	404.50	5.0	19.438	21.255	-1.817
1332	457.64	404.04	5.0	18.672	20.204	-1.532
1333	599.75	404.47	5.0	18.215	19.722	-1.506
1334	674.64	404.75	5.0	19.184	20.763	-1.579
1335	719.75	404.00	5.0	19.046	20.447	-1.401
1336	129.25	405.11	5.0	18.833	20.175	-1.342
1337	178.70	405.60	5.0	18.645	20.055	-1.410
1338	434.75	404.50	5.0	19.467	20.407	-0.940
1339	529.00	405.25	5.0	17.783	18.564	-0.781
1340	70.75	405.50	5.0	20.523	21.348	-0.824
1341	305.67	406.33	5.0	19.862	20.946	-1.084
1342	60.25	407.00	5.0	19.509	20.626	-1.117
1343	175.85	407.30	5.0	18.530	19.974	-1.445
1344	524.51	410.13	5.0	16.047	16.231	-0.185
1345	735.67	407.33	5.0	19.114	20.366	-1.252
1346	82.75	409.00	5.0	18.656	19.810	-1.155
1347	227.23	407.87	5.0	19.113	20.322	-1.209
1348	646.82	413.72	5.0	16.407	17.138	-0.732
1349	442.25	409.11	5.0	18.666	20.429	-1.763
1350	455.25	409.25	5.0	18.993	20.272	-1.278
1351	483.93	409.98	5.0	17.909	19.347	-1.438
1352	665.64	409.25	5.0	18.853	20.395	-1.542
1353	94.89	410.75	5.0	18.744	20.174	-1.430
1354	188.50	410.50	5.0	19.411	20.556	-1.146
1355	493.00	410.25	5.0	18.994	20.514	-1.519
1356	752.58	410.56	5.0	18.394	19.373	-0.979
1357	96.75	410.75	5.0	18.758	20.219	-1.461
1358	252.75	411.50	5.0	19.079	20.548	-1.468
1359	291.50	411.50	5.0	19.157	20.851	-1.694
1361	718.17	412.42	5.0	19.427	20.631	-1.204
1362	310.75	413.00	5.0	19.334	20.554	-1.219
1363	512.47	413.19	5.0	18.718	20.480	-1.761
1364	555.50	413.00	5.0	19.364	21.428	-2.063
1365	296.40	415.05	5.0	18.271	19.494	-1.222
1366	345.50	413.50	5.0	20.174	21.439	-1.265
1367	585.00	414.00	5.0	19.151	20.438	-1.288
1368	235.00	414.50	5.0	19.913	20.948	-1.035
1369	387.33	415.19	5.0	18.924	20.402	-1.478
1370	479.32	416.32	5.0	17.214	17.983	-0.768
1371	57.68	417.61	5.0	18.854	20.285	-1.431
1372	252.00	415.75	5.0	19.003	20.339	-1.336
1373	339.05	417.00	5.0	18.349	19.828	-1.479
1374	378.83	415.67	5.0	19.991	21.179	-1.188
1375	468.25	417.00	5.0	18.406	19.989	-1.583
1376	546.82	417.13	5.0	17.819	19.227	-1.408
1377	562.31	416.44	5.0	18.671	20.253	-1.582
1378	579.75	416.00	5.0	19.257	20.681	-1.425
1379	734.25	416.00	5.0	18.901	20.478	-1.578
1380	759.10	416.81	5.0	18.701	19.960	-1.259
1381	68.67	417.81	5.0	19.075	20.465	-1.390
1382	317.25	416.50	5.0	20.060	21.326	-1.265
1383	473.75	417.00	5.0	18.121	19.286	-1.165
1384	664.50	417.00	5.0	19.252	20.802	-1.550
1385	683.38	418.08	5.0	17.609	18.914	-1.305
1386	329.56	418.81	5.0	18.773	20.170	-1.397
1387	356.75	418.25	5.0	19.263	20.595	-1.332
1388	534.69	419.28	5.0	17.498	18.276	-0.778
1389	291.25	419.00	5.0	18.710	20.051	-1.341
1390	609.73	420.93	5.0	18.195	19.771	-1.576
1391	176.50	419.62	5.0	19.392	20.653	-1.261
1392	282.15	420.05	5.0	19.150	20.590	-1.440
1393	362.75	420.25	5.0	19.337	20.636	-1.299
1394	508.11	420.50	5.0	18.752	20.380	-1.628
1395	178.75	420.50	5.0	19.480	20.713	-1.233
1396	393.50	420.75	5.0	18.792	20.357	-1.565
1397	423.89	421.50	5.0	18.758	20.215	-1.457
1398	595.25	420.75	5.0	19.821	21.119	-1.298
1399	108.88	422.50	5.0	19.424	20.580	-1.156
1400	232.73	422.27	5.0	18.839	20.210	-1.371
1401	347.50	422.38	5.0	19.660	20.697	-1.036
1402	382.75	421.50	5.0	20.459	21.832	-1.374
1403	515.00	422.25	5.0	19.532	20.845	-1.314
1404	550.50	422.64	5.0	18.459	19.941	-1.482
1405	620.38	423.75	5.0	16.741	17.873	-1.133
1406	655.35	421.70	5.0	19.569	20.846	-1.277
1407	391.67	423.17	5.0	18.904	20.434	-1.530
1408	216.75	423.75	5.0	19.889	21.233	-1.344
1409	737.70	424.85	5.0	18.766	20.566	-1.800
1410	401.10	426.70	5.0	17.130	17.824	-0.694
1411	583.67	425.33	5.0	19.775	21.383	-1.608
1412	727.57	425.25	5.0	18.820	20.109	-1.289
1413	373.75	426.00	5.0	19.467	21.299	-1.833
1414	414.75	426.25	5.0	20.112	21.520	-1.408
1415	528.25	427.50	5.0	19.567	20.766	-1.199
1416	687.75	427.00	5.0	19.747	21.231	-1.483
1417	698.82	427.31	5.0	18.039	19.449	-1.411
1418	777.79	428.36	5.0	18.113	19.263	-1.150
1419	56.70	428.60	5.0	19.593	20.707	-1.114
1420	309.80	429.64	5.0	18.681	20.044	-1.362
1421	466.83	428.67	5.0	18.983	20.374	-1.391
1422	554.04	429.11	5.0	18.627	20.072	-1.445
1423	605.75	429.00	5.0	19.243	20.726	-1.483
1424	722.75	429.25	5.0	19.622	20.735	-1.113
1425	752.75	430.25	5.0	18.587	20.183	-1.596
1426	243.89	430.50	5.0	19.068	20.350	-1.282
1427	393.17	430.42	5.0	18.032	19.613	-1.581
1428	680.50	430.25	5.0	18.570	20.351	-1.781
1429	738.12	431.19	5.0	18.623	20.065	-1.441
1430	114.64	432.38	5.0	16.811	17.423	-0.612
1431	620.56	431.56	5.0	18.448	19.836	-1.388
1432	772.00	430.75	5.0	19.229	20.826	-1.598
1433	174.50	432.11	5.0	18.715	20.329	-1.615
1434	387.75	431.75	5.0	18.205	20.171	-1.965
1435	464.10	432.90	5.0	18.517	19.756	-1.238
1436	593.14	433.57	5.0	17.550	19.091	-1.540
1437	223.00	432.75	5.0	19.838	20.907	-1.069
1438	290.75	433.25	5.0	19.736	20.869	-1.133
1439	391.50	433.62	5.0	18.040	19.556	-1.517
1440	404.75	433.50	5.0	19.468	20.242	-0.774
1441	423.67	433.33	5.0	20.091	21.134	-1.044
1442	443.50	432.62	5.0	19.721	20.900	-1.179
1443	575.13	433.77	5.0	19.246	20.864	-1.618
1444	633.50	433.38	5.0	17.338	18.970	-1.632
1445	258.24	434.26	5.0	18.142	19.729	-1.587
1446	541.36	434.83	5.0	18.703	20.338	-1.635
1447	653.50	434.00	5.0	18.769	20.814	-2.045
1448	683.07	433.87	5.0	18.734	20.090	-1.356
1449	765.31	434.44	5.0	18.378	19.509	-1.131
1450	175.00	433.25	5.0	18.736	20.332	-1.596
1451	204.81	438.81	5.0	15.566	17.366	-1.800
1452	641.58	436.12	5.0	18.254	19.788	-1.534
1453	633.27	437.61	5.0	17.388	18.469	-1.081
1454	516.85	437.80	5.0	18.165	19.730	-1.565
1455	536.75	438.00	5.0	19.347	21.050	-1.703
1456	653.50	435.75	5.0	18.656	20.193	-1.537
1457	716.67	437.67	5.0	23.437	21.859	1.577
1458	788.83	437.67	5.0	19.264	20.813	-1.549
1459	381.03	441.51	5.0	16.426	16.870	-0.444
1460	590.83	439.33	5.0	18.815	19.973	-1.158
1461	673.06	438.94	5.0	18.877	20.728	-1.851
1462	776.22	440.16	5.0	17.403	18.937	-1.534
1463	258.50	440.00	5.0	19.196	20.277	-1.080
1464	660.30	442.52	5.0	16.430	16.786	-0.356
1465	751.10	442.25	5.0	16.866	17.866	-1.000
1466	166.75	441.89	5.0	18.851	20.128	-1.277
1467	273.67	441.33	5.0	19.303	20.980	-1.677
1468	370.75	440.50	5.0	19.913	21.355	-1.442
1469	516.67	441.33	5.0	18.313	19.658	-1.344
1470	178.33	443.18	5.0	17.962	18.790	-0.828
1471	304.09	442.09	5.0	18.260	19.632	-1.371
1472	348.12	442.50	5.0	19.292	20.543	-1.251
1473	588.75	441.50	5.0	19.152	20.575	-1.423
1474	690.33	442.17	5.0	19.750	21.351	-1.602
1475	211.50	443.11	5.0	18.554	19.731	-1.177
1476	241.33	442.67	5.0	20.170	21.261	-1.091
1477	349.25	442.50	5.0	19.267	20.539	-1.273
1478	448.75	444.00	5.0	17.793	19.295	-1.503
1480	680.50	444.00	5.0	18.966	20.646	-1.680
1481	184.25	445.50	5.0	19.613	19.794	-0.181
1482	393.67	446.33	5.0	19.970	21.755	-1.785
1483	523.60	445.95	5.0	19.106	20.516	-1.409
1484	635.93	446.76	5.0	18.641	20.075	-1.433
1485	708.71	446.39	5.0	17.978	19.345	-1.367
1486	207.34	447.87	5.0	18.040	19.480	-1.440
1487	274.11	447.50	5.0	18.301	19.829	-1.528
1488	299.81	447.81	5.0	18.481	19.726	-1.245
1489	334.75	447.25	5.0	19.302	20.593	-1.291
1490	428.75	447.00	5.0	19.617	21.316	-1.698
1491	627.23	447.27	5.0	18.842	19.857	-1.015
1492	85.73	448.27	5.0	18.515	19.982	-1.467
1493	249.75	447.50	5.0	20.900	21.431	-0.531
1494	418.84	448.94	5.0	17.842	18.735	-0.894
1495	467.58	448.36	5.0	18.149	19.548	-1.399
1496	504.63	449.15	5.0	18.196	19.539	-1.343
1497	562.25	448.50	5.0	18.896	20.129	-1.233
1498	354.00	448.75	5.0	18.783	20.541	-1.758
1499	367.33	448.92	5.0	19.346	21.894	-2.548
1500	472.17	449.42	5.0	18.539	19.701	-1.162
1501	595.73	449.27	5.0	18.653	20.168	-1.515
1502	149.26	450.50	5.0	18.242	19.363	-1.122
1503	197.40	451.05	5.0	18.606	19.877	-1.271
1504	232.40	450.05	5.0	19.355	20.575	-1.221
1505	665.17	451.45	5.0	18.122	19.487	-1.364
1506	273.50	451.38	5.0	18.456	19.937	-1.481
1507	459.58	451.58	5.0	19.290	20.896	-1.605
1508	612.75	450.75	5.0	19.421	21.664	-2.243
1509	640.07	454.21	5.0	16.130	16.573	-0.443
1510	265.36	452.92	5.0	17.429	18.082	-0.654
1511	294.67	452.33	5.0	19.412	20.439	-1.028
1512	377.10	452.06	5.0	18.996	19.826	-0.830
1513	562.25	450.00	5.0	18.933	20.133	-1.200
1514	581.67	452.33	5.0	19.549	21.128	-1.579
1515	96.50	452.50	5.0	21.545	21.782	-0.238
1516	356.60	452.95	5.0	18.489	19.926	-1.436
1517	427.56	454.00	5.0	18.576	19.748	-1.172
1518	517.87	453.77	5.0	19.273	20.608	-1.335
1519	619.10	453.27	5.0	17.996	19.901	-1.905
1520	623.31	454.19	5.0	18.409	19.560	-1.151
1521	731.05	454.40	5.0	19.155	20.453	-1.298
1522	359.75	454.50	5.0	18.850	20.559	-1.709
1523	417.27	458.01	5.0	15.888	16.956	-1.068
1524	430.67	455.33	5.0	18.742	19.863	-1.121
1525	546.80	455.15	5.0	18.677	20.080	-1.403
1526	608.50	455.89	5.0	17.718	19.387	-1.669
1527	714.25	454.75	5.0	19.244	20.747	-1.503
1528	55.33	456.33	5.0	19.183	21.188	-2.006
1529	210.40	456.05	5.0	19.346	21.150	-1.804
1530	323.05	456.40	5.0	19.350	20.976	-1.626
1531	496.60	455.95	5.0	18.643	20.299	-1.656
1532	555.35	455.70	5.0	18.812	20.189	-1.378
1533	689.42	456.22	5.0	18.274	19.507	-1.233
1534	275.25	458.44	5.0	18.156	19.490	-1.334
1535	311.50	456.50	5.0	20.066	21.466	-1.400
1536	316.50	456.75	5.0	19.515	20.638	-1.123
1537	461.50	457.00	5.0	19.878	21.267	-1.390
1538	531.57	457.73	5.0	18.549	20.127	-1.578
